GAME_DATE,HOME_TEAM,AWAY_TEAM,H2H_GAMES,H2H_HOME_WINS,H2H_AVG_MARGIN
2022-01-05,Minnesota Timberwolves,Oklahoma City Thunder,10,4,-1.9
2022-01-05,Milwaukee Bucks,Toronto Raptors,11,6,-4.2727272727272725
2022-01-05,Charlotte Hornets,Detroit Pistons,11,11,-0.6363636363636364
2022-01-05,Boston Celtics,San Antonio Spurs,7,2,-4.285714285714286
2022-01-05,Washington Wizards,Houston Rockets,5,2,10.4
2022-01-05,Orlando Magic,Philadelphia 76ers,11,4,6.818181818181818
2022-01-05,Sacramento Kings,Atlanta Hawks,5,4,-0.8
2022-01-05,Dallas Mavericks,Golden State Warriors,10,7,-9.1
2022-01-06,New Orleans Pelicans,Golden State Warriors,11,3,2.6363636363636362
2022-01-06,Phoenix Suns,LA Clippers,12,3,6.25
2022-01-06,New York Knicks,Boston Celtics,12,4,-3.25
2022-01-06,Memphis Grizzlies,Detroit Pistons,6,3,4.833333333333333
2022-01-07,Portland Trail Blazers,Cleveland Cavaliers,6,4,-0.6666666666666666
2022-01-07,Denver Nuggets,Sacramento Kings,9,5,2.888888888888889
2022-01-07,Los Angeles Lakers,Atlanta Hawks,6,4,1.3333333333333333
2022-01-07,Oklahoma City Thunder,Minnesota Timberwolves,11,6,-1.0
2022-01-07,Philadelphia 76ers,San Antonio Spurs,6,5,12.5
2022-01-07,Chicago Bulls,Washington Wizards,12,9,0.0
2022-01-07,Toronto Raptors,Utah Jazz,7,4,3.0
2022-01-07,Brooklyn Nets,Milwaukee Bucks,10,3,-0.9
2022-01-07,Houston Rockets,Dallas Mavericks,11,6,-2.909090909090909
2022-01-08,Boston Celtics,New York Knicks,13,8,-2.769230769230769
2022-01-08,Indiana Pacers,Utah Jazz,7,4,4.571428571428571
2022-01-08,Phoenix Suns,Miami Heat,6,4,-5.5
2022-01-08,Charlotte Hornets,Milwaukee Bucks,11,3,4.0
2022-01-08,LA Clippers,Memphis Grizzlies,12,7,4.25
2022-01-08,Detroit Pistons,Orlando Magic,10,6,3.3
2022-01-09,Portland Trail Blazers,Sacramento Kings,12,7,-1.8333333333333333
2022-01-09,LA Clippers,Atlanta Hawks,6,3,10.166666666666666
2022-01-09,Orlando Magic,Washington Wizards,12,7,-0.9166666666666666
2022-01-09,Toronto Raptors,New Orleans Pelicans,6,3,-9.833333333333334
2022-01-09,Houston Rockets,Minnesota Timberwolves,11,6,3.727272727272727
2022-01-09,Oklahoma City Thunder,Denver Nuggets,11,2,1.7272727272727273
2022-01-09,Brooklyn Nets,San Antonio Spurs,6,4,8.666666666666666
2022-01-09,Dallas Mavericks,Chicago Bulls,7,3,2.142857142857143
2022-01-09,Golden State Warriors,Cleveland Cavaliers,6,6,-6.5
2022-01-09,Los Angeles Lakers,Memphis Grizzlies,13,8,3.5384615384615383
2022-01-10,New York Knicks,San Antonio Spurs,7,3,8.285714285714286
2022-01-10,Boston Celtics,Indiana Pacers,9,6,1.5555555555555556
2022-01-10,Sacramento Kings,Cleveland Cavaliers,5,4,-0.8
2022-01-10,Charlotte Hornets,Milwaukee Bucks,12,4,4.333333333333333
2022-01-10,Portland Trail Blazers,Brooklyn Nets,6,4,-6.333333333333333
2022-01-10,Detroit Pistons,Utah Jazz,6,0,3.3333333333333335
2022-01-10,Houston Rockets,Philadelphia 76ers,7,2,3.0
2022-01-11,New Orleans Pelicans,Minnesota Timberwolves,13,6,-3.1538461538461537
2022-01-11,LA Clippers,Denver Nuggets,11,4,5.181818181818182
2022-01-11,Memphis Grizzlies,Golden State Warriors,12,5,3.25
2022-01-11,Washington Wizards,Oklahoma City Thunder,7,5,-6.428571428571429
2022-01-11,Toronto Raptors,Phoenix Suns,6,4,0.8333333333333334
2022-01-11,Chicago Bulls,Detroit Pistons,13,9,1.7692307692307692
2022-01-12,Indiana Pacers,Boston Celtics,10,3,1.7
2022-01-12,Philadelphia 76ers,Charlotte Hornets,10,10,2.2
2022-01-12,Washington Wizards,Orlando Magic,13,6,-1.0
2022-01-12,Atlanta Hawks,Miami Heat,11,6,5.818181818181818
2022-01-12,New York Knicks,Dallas Mavericks,6,4,-9.666666666666666
2022-01-12,San Antonio Spurs,Houston Rockets,10,5,1.4
2022-01-12,Utah Jazz,Cleveland Cavaliers,6,6,-2.5
2022-01-12,Chicago Bulls,Brooklyn Nets,12,4,0.9166666666666666
2022-01-12,Sacramento Kings,Los Angeles Lakers,13,5,-5.615384615384615
2022-01-13,Denver Nuggets,Portland Trail Blazers,13,9,8.538461538461538
2022-01-13,New Orleans Pelicans,LA Clippers,12,7,7.166666666666667
2022-01-13,Brooklyn Nets,Oklahoma City Thunder,6,2,-9.5
2022-01-13,Milwaukee Bucks,Golden State Warriors,5,3,-0.4
2022-01-13,Memphis Grizzlies,Minnesota Timberwolves,12,9,3.3333333333333335
2022-01-14,Charlotte Hornets,Orlando Magic,11,6,-1.0909090909090908
2022-01-14,Detroit Pistons,Toronto Raptors,10,7,-2.0
2022-01-14,Indiana Pacers,Phoenix Suns,6,4,0.0
2022-01-14,Philadelphia 76ers,Boston Celtics,13,8,5.461538461538462
2022-01-14,Miami Heat,Atlanta Hawks,12,6,3.3333333333333335
2022-01-14,Chicago Bulls,Golden State Warriors,7,0,9.0
2022-01-14,San Antonio Spurs,Cleveland Cavaliers,6,3,-8.5
2022-01-14,Memphis Grizzlies,Dallas Mavericks,12,6,-1.1666666666666667
2022-01-14,Sacramento Kings,Houston Rockets,10,2,-1.6
2022-01-15,Boston Celtics,Chicago Bulls,9,5,-2.888888888888889
2022-01-15,Dallas Mavericks,Orlando Magic,6,5,3.8333333333333335
2022-01-15,Denver Nuggets,Los Angeles Lakers,10,4,3.1
2022-01-15,San Antonio Spurs,LA Clippers,13,5,-3.1538461538461537
2022-01-15,Oklahoma City Thunder,Cleveland Cavaliers,6,5,-7.333333333333333
2022-01-15,Miami Heat,Philadelphia 76ers,11,6,9.0
2022-01-15,Brooklyn Nets,New Orleans Pelicans,7,6,3.5714285714285716
2022-01-15,Milwaukee Bucks,Toronto Raptors,12,6,-4.416666666666667
2022-01-15,Atlanta Hawks,New York Knicks,12,2,3.0
2022-01-15,Washington Wizards,Portland Trail Blazers,6,2,-4.5
2022-01-16,Detroit Pistons,Phoenix Suns,7,5,4.285714285714286
2022-01-16,Sacramento Kings,Houston Rockets,11,3,-0.36363636363636365
2022-01-16,Minnesota Timberwolves,Golden State Warriors,11,4,9.545454545454545
2022-01-16,Denver Nuggets,Utah Jazz,12,5,4.083333333333333
2022-01-17,LA Clippers,Indiana Pacers,5,4,8.2
2022-01-17,Los Angeles Lakers,Utah Jazz,10,6,4.3
2022-01-17,San Antonio Spurs,Phoenix Suns,12,6,-4.666666666666667
2022-01-17,Dallas Mavericks,Oklahoma City Thunder,11,8,-0.2727272727272727
2022-01-17,Miami Heat,Toronto Raptors,10,4,0.7
2022-01-17,Orlando Magic,Portland Trail Blazers,6,0,-2.8333333333333335
2022-01-17,Cleveland Cavaliers,Brooklyn Nets,10,3,2.0
2022-01-17,Memphis Grizzlies,Chicago Bulls,6,2,1.5
2022-01-17,Washington Wizards,Philadelphia 76ers,10,2,3.7
2022-01-17,New York Knicks,Charlotte Hornets,10,3,5.5
2022-01-17,Boston Celtics,New Orleans Pelicans,6,3,7.5
2022-01-17,Atlanta Hawks,Milwaukee Bucks,11,3,2.4545454545454546
2022-01-18,New York Knicks,Minnesota Timberwolves,5,2,-0.6
2022-01-18,Golden State Warriors,Detroit Pistons,6,4,3.8333333333333335
2022-01-19,Utah Jazz,Houston Rockets,11,7,-5.181818181818182
2022-01-19,Denver Nuggets,LA Clippers,12,7,4.916666666666667
2022-01-19,Atlanta Hawks,Minnesota Timberwolves,7,6,-4.571428571428571
2022-01-19,Los Angeles Lakers,Indiana Pacers,7,4,6.857142857142857
2022-01-19,San Antonio Spurs,Oklahoma City Thunder,11,5,4.2727272727272725
2022-01-19,Sacramento Kings,Detroit Pistons,7,5,-0.2857142857142857
2022-01-19,Dallas Mavericks,Toronto Raptors,7,3,5.142857142857143
2022-01-19,Philadelphia 76ers,Orlando Magic,12,8,5.416666666666667
2022-01-19,Chicago Bulls,Cleveland Cavaliers,12,7,0.25
2022-01-19,Miami Heat,Portland Trail Blazers,7,5,-0.2857142857142857
2022-01-19,Boston Celtics,Charlotte Hornets,11,8,8.818181818181818
2022-01-19,Washington Wizards,Brooklyn Nets,11,6,3.8181818181818183
2022-01-19,Milwaukee Bucks,Memphis Grizzlies,6,3,-4.5
2022-01-20,New York Knicks,New Orleans Pelicans,6,4,-1.3333333333333333
2022-01-20,Dallas Mavericks,Phoenix Suns,13,3,4.3076923076923075
2022-01-20,Golden State Warriors,Indiana Pacers,6,4,-5.833333333333333
2022-01-21,Golden State Warriors,Houston Rockets,11,6,0.0
2022-01-21,Utah Jazz,Detroit Pistons,7,6,4.285714285714286
2022-01-21,Denver Nuggets,Memphis Grizzlies,11,7,3.727272727272727
2022-01-21,San Antonio Spurs,Brooklyn Nets,7,2,7.714285714285714
2022-01-21,Milwaukee Bucks,Chicago Bulls,11,10,1.0
2022-01-21,Washington Wizards,Toronto Raptors,12,2,1.6666666666666667
2022-01-21,Boston Celtics,Portland Trail Blazers,7,4,-6.571428571428571
2022-01-21,Atlanta Hawks,Miami Heat,13,6,3.5384615384615383
2022-01-21,Philadelphia 76ers,LA Clippers,6,4,4.833333333333333
2022-01-21,Orlando Magic,Los Angeles Lakers,7,3,0.42857142857142855
2022-01-21,Charlotte Hornets,Oklahoma City Thunder,5,1,-2.8
2022-01-22,Cleveland Cavaliers,Oklahoma City Thunder,7,2,-7.0
2022-01-22,Milwaukee Bucks,Sacramento Kings,6,6,6.166666666666667
2022-01-22,Phoenix Suns,Indiana Pacers,7,3,-2.5714285714285716
2022-01-23,Denver Nuggets,Detroit Pistons,6,4,8.833333333333334
2022-01-23,Golden State Warriors,Utah Jazz,11,5,0.2727272727272727
2022-01-23,Minnesota Timberwolves,Brooklyn Nets,7,4,-2.4285714285714284
2022-01-23,Dallas Mavericks,Memphis Grizzlies,13,7,-3.1538461538461537
2022-01-23,San Antonio Spurs,Philadelphia 76ers,7,1,13.428571428571429
2022-01-23,Washington Wizards,Boston Celtics,11,5,2.090909090909091
2022-01-23,Toronto Raptors,Portland Trail Blazers,7,2,-0.14285714285714285
2022-01-23,Orlando Magic,Chicago Bulls,10,5,-6.7
2022-01-23,Miami Heat,Los Angeles Lakers,7,2,0.8571428571428571
2022-01-23,New York Knicks,LA Clippers,5,1,-1.4
2022-01-23,Charlotte Hornets,Atlanta Hawks,11,6,0.9090909090909091
2022-01-24,Cleveland Cavaliers,New York Knicks,11,6,-2.4545454545454546
2022-01-24,New Orleans Pelicans,Indiana Pacers,7,3,6.0
2022-01-24,Phoenix Suns,Utah Jazz,9,4,1.7777777777777777
2022-01-24,Oklahoma City Thunder,Chicago Bulls,6,4,8.5
2022-01-25,Golden State Warriors,Dallas Mavericks,11,3,-6.7272727272727275
2022-01-25,Houston Rockets,San Antonio Spurs,11,6,0.9090909090909091
2022-01-25,Brooklyn Nets,Los Angeles Lakers,7,5,-8.571428571428571
2022-01-25,Boston Celtics,Sacramento Kings,6,3,0.0
2022-01-25,Philadelphia 76ers,New Orleans Pelicans,6,5,-0.6666666666666666
2022-01-25,Toronto Raptors,Charlotte Hornets,9,5,7.666666666666667
2022-01-25,Detroit Pistons,Denver Nuggets,7,2,8.428571428571429
2022-01-25,Portland Trail Blazers,Minnesota Timberwolves,10,6,7.6
2022-01-25,Washington Wizards,LA Clippers,6,2,11.5
2022-01-26,San Antonio Spurs,Memphis Grizzlies,12,5,-3.5
2022-01-26,Indiana Pacers,Charlotte Hornets,13,6,5.846153846153846
2022-01-26,Portland Trail Blazers,Dallas Mavericks,12,6,-3.0
2022-01-26,Utah Jazz,Phoenix Suns,10,5,2.2
2022-01-26,Miami Heat,New York Knicks,8,7,1.25
2022-01-26,Brooklyn Nets,Denver Nuggets,6,5,2.3333333333333335
2022-01-26,Orlando Magic,LA Clippers,7,1,-4.857142857142857
2022-01-26,Chicago Bulls,Toronto Raptors,11,4,-2.0
2022-01-26,Atlanta Hawks,Sacramento Kings,6,2,-1.6666666666666667
2022-01-26,Cleveland Cavaliers,Milwaukee Bucks,12,2,0.16666666666666666
2022-01-27,Philadelphia 76ers,Los Angeles Lakers,6,5,5.0
2022-01-27,Golden State Warriors,Minnesota Timberwolves,12,7,10.416666666666666
2022-01-28,Milwaukee Bucks,New York Knicks,13,9,5.3076923076923075
2022-01-28,Phoenix Suns,Minnesota Timberwolves,9,6,-1.8888888888888888
2022-01-28,Oklahoma City Thunder,Indiana Pacers,6,1,-3.6666666666666665
2022-01-28,Memphis Grizzlies,Utah Jazz,12,5,1.0833333333333333
2022-01-28,Houston Rockets,Portland Trail Blazers,11,3,3.272727272727273
2022-01-28,San Antonio Spurs,Chicago Bulls,5,3,0.8
2022-01-28,Atlanta Hawks,Boston Celtics,11,3,3.090909090909091
2022-01-28,Orlando Magic,Detroit Pistons,11,4,3.4545454545454546
2022-01-28,Charlotte Hornets,Los Angeles Lakers,6,0,1.8333333333333333
2022-01-28,New Orleans Pelicans,Denver Nuggets,11,5,-1.5454545454545454
2022-01-28,Miami Heat,LA Clippers,7,1,-2.4285714285714284
2022-01-29,New Orleans Pelicans,Boston Celtics,7,3,8.142857142857142
2022-01-29,Dallas Mavericks,Indiana Pacers,7,3,-0.7142857142857143
2022-01-29,Philadelphia 76ers,Sacramento Kings,7,6,1.8571428571428572
2022-01-29,Miami Heat,Toronto Raptors,11,5,1.0909090909090908
2022-01-29,Memphis Grizzlies,Washington Wizards,7,5,8.285714285714286
2022-01-29,Golden State Warriors,Brooklyn Nets,6,3,7.0
2022-01-30,Milwaukee Bucks,Denver Nuggets,7,4,-7.714285714285714
2022-01-30,Phoenix Suns,San Antonio Spurs,13,7,-5.384615384615385
2022-01-30,Minnesota Timberwolves,Utah Jazz,13,5,-2.5384615384615383
2022-01-30,Detroit Pistons,Cleveland Cavaliers,12,6,-2.8333333333333335
2022-01-30,Charlotte Hornets,LA Clippers,6,0,8.333333333333334
2022-01-30,Chicago Bulls,Portland Trail Blazers,7,1,-3.7142857142857144
2022-01-30,Orlando Magic,Dallas Mavericks,7,1,5.571428571428571
2022-01-30,Atlanta Hawks,Los Angeles Lakers,7,2,3.4285714285714284
2022-01-31,Oklahoma City Thunder,Portland Trail Blazers,11,7,5.181818181818182
2022-01-31,Houston Rockets,Golden State Warriors,12,5,0.16666666666666666
2022-01-31,New York Knicks,Sacramento Kings,6,2,0.6666666666666666
2022-01-31,Atlanta Hawks,Toronto Raptors,9,3,-2.0
2022-01-31,Philadelphia 76ers,Memphis Grizzlies,6,2,7.833333333333333
2022-01-31,Indiana Pacers,LA Clippers,6,1,7.833333333333333
2022-01-31,Cleveland Cavaliers,New Orleans Pelicans,7,0,1.4285714285714286
2022-01-31,Boston Celtics,Miami Heat,11,7,0.2727272727272727
2022-02-01,Detroit Pistons,New Orleans Pelicans,7,3,2.2857142857142856
2022-02-01,Milwaukee Bucks,Washington Wizards,10,8,0.5
2022-02-01,Chicago Bulls,Orlando Magic,11,5,-4.363636363636363
2022-02-01,Minnesota Timberwolves,Denver Nuggets,13,1,0.07692307692307693
2022-02-01,San Antonio Spurs,Golden State Warriors,9,6,4.777777777777778
2022-02-01,Phoenix Suns,Brooklyn Nets,7,2,4.714285714285714
2022-02-01,Toronto Raptors,Miami Heat,12,7,0.6666666666666666
2022-02-02,Dallas Mavericks,Oklahoma City Thunder,12,9,-0.08333333333333333
2022-02-02,Sacramento Kings,Brooklyn Nets,6,0,9.5
2022-02-02,Utah Jazz,Denver Nuggets,13,8,2.0
2022-02-02,Los Angeles Lakers,Portland Trail Blazers,12,6,2.1666666666666665
2022-02-02,Houston Rockets,Cleveland Cavaliers,6,2,11.833333333333334
2022-02-02,Boston Celtics,Charlotte Hornets,12,8,7.333333333333333
2022-02-02,Philadelphia 76ers,Washington Wizards,11,8,5.090909090909091
2022-02-02,Indiana Pacers,Orlando Magic,10,7,-3.8
2022-02-02,New York Knicks,Memphis Grizzlies,5,3,-9.6
2022-02-03,Toronto Raptors,Chicago Bulls,12,7,-1.3333333333333333
2022-02-03,San Antonio Spurs,Miami Heat,6,1,-0.3333333333333333
2022-02-03,Detroit Pistons,Minnesota Timberwolves,5,2,-0.8
2022-02-03,Atlanta Hawks,Phoenix Suns,7,4,10.571428571428571
2022-02-03,Golden State Warriors,Sacramento Kings,12,8,2.3333333333333335
2022-02-03,LA Clippers,Los Angeles Lakers,12,8,0.16666666666666666
2022-02-04,Portland Trail Blazers,Oklahoma City Thunder,12,4,6.166666666666667
2022-02-04,Denver Nuggets,New Orleans Pelicans,12,7,-2.3333333333333335
2022-02-04,Utah Jazz,Brooklyn Nets,6,5,10.666666666666666
2022-02-04,San Antonio Spurs,Houston Rockets,12,6,-1.6666666666666667
2022-02-04,Dallas Mavericks,Philadelphia 76ers,6,3,3.5
2022-02-04,Toronto Raptors,Atlanta Hawks,10,7,-2.4
2022-02-04,Indiana Pacers,Chicago Bulls,14,10,-3.857142857142857
2022-02-04,Detroit Pistons,Boston Celtics,9,4,0.3333333333333333
2022-02-04,Charlotte Hornets,Cleveland Cavaliers,11,6,2.272727272727273
2022-02-05,Orlando Magic,Memphis Grizzlies,6,4,9.5
2022-02-05,Charlotte Hornets,Miami Heat,10,5,3.0
2022-02-05,Washington Wizards,Phoenix Suns,7,4,6.857142857142857
2022-02-05,Los Angeles Lakers,New York Knicks,7,3,5.571428571428571
2022-02-05,Portland Trail Blazers,Milwaukee Bucks,6,1,9.166666666666666
2022-02-05,Sacramento Kings,Oklahoma City Thunder,12,8,0.3333333333333333
2022-02-06,LA Clippers,Milwaukee Bucks,6,2,10.666666666666666
2022-02-06,Houston Rockets,New Orleans Pelicans,12,7,-1.0833333333333333
2022-02-06,Dallas Mavericks,Atlanta Hawks,7,4,8.857142857142858
2022-02-06,Orlando Magic,Boston Celtics,11,3,-0.18181818181818182
2022-02-06,Chicago Bulls,Philadelphia 76ers,11,1,0.2727272727272727
2022-02-06,Denver Nuggets,Brooklyn Nets,7,2,1.1428571428571428
2022-02-06,Minnesota Timberwolves,Detroit Pistons,6,4,-2.5
2022-02-06,Cleveland Cavaliers,Indiana Pacers,11,3,1.3636363636363635
2022-02-07,Charlotte Hornets,Toronto Raptors,10,4,8.1
2022-02-07,Washington Wizards,Miami Heat,14,4,4.285714285714286
2022-02-07,Chicago Bulls,Phoenix Suns,5,2,-3.8
2022-02-07,Oklahoma City Thunder,Golden State Warriors,11,4,2.1818181818181817
2022-02-07,Utah Jazz,New York Knicks,6,5,8.833333333333334
2022-02-08,Sacramento Kings,Minnesota Timberwolves,11,5,5.818181818181818
2022-02-08,Portland Trail Blazers,Orlando Magic,7,7,-3.857142857142857
2022-02-08,Los Angeles Lakers,Milwaukee Bucks,7,2,0.7142857142857143
2022-02-08,Denver Nuggets,New York Knicks,7,7,-9.285714285714286
2022-02-08,Dallas Mavericks,Detroit Pistons,5,4,-0.4
2022-02-08,Brooklyn Nets,Boston Celtics,12,8,5.083333333333333
2022-02-08,Memphis Grizzlies,LA Clippers,13,6,2.769230769230769
2022-02-08,Atlanta Hawks,Indiana Pacers,11,3,0.6363636363636364
2022-02-08,Philadelphia 76ers,Phoenix Suns,6,2,-0.3333333333333333
2022-02-08,New Orleans Pelicans,Houston Rockets,13,6,-2.0
2022-02-09,Portland Trail Blazers,Los Angeles Lakers,13,6,2.3846153846153846
2022-02-09,Sacramento Kings,Minnesota Timberwolves,12,5,3.6666666666666665
2022-02-09,Utah Jazz,Golden State Warriors,12,6,0.4166666666666667
2022-02-09,Oklahoma City Thunder,Toronto Raptors,7,4,-1.5714285714285714
2022-02-09,Charlotte Hornets,Chicago Bulls,11,5,1.3636363636363635
2022-02-09,Cleveland Cavaliers,San Antonio Spurs,7,4,-8.0
2022-02-10,Phoenix Suns,Milwaukee Bucks,6,5,6.166666666666667
2022-02-10,Golden State Warriors,New York Knicks,6,4,-5.833333333333333
2022-02-10,Dallas Mavericks,LA Clippers,12,5,-4.583333333333333
2022-02-10,Detroit Pistons,Memphis Grizzlies,7,3,8.428571428571429
2022-02-10,New Orleans Pelicans,Miami Heat,7,1,5.428571428571429
2022-02-10,Houston Rockets,Toronto Raptors,5,4,1.8
2022-02-10,Washington Wizards,Brooklyn Nets,12,6,3.4166666666666665
2022-02-11,Detroit Pistons,Charlotte Hornets,12,0,1.8333333333333333
2022-02-11,Indiana Pacers,Cleveland Cavaliers,12,8,2.3333333333333335
2022-02-11,Philadelphia 76ers,Oklahoma City Thunder,7,5,0.5714285714285714
2022-02-11,Atlanta Hawks,San Antonio Spurs,7,4,-4.0
2022-02-11,Boston Celtics,Denver Nuggets,6,3,1.8333333333333333
2022-02-11,Chicago Bulls,Minnesota Timberwolves,6,2,2.5
2022-02-11,Utah Jazz,Orlando Magic,7,5,7.428571428571429
2022-02-12,Phoenix Suns,Orlando Magic,6,3,3.6666666666666665
2022-02-12,Golden State Warriors,Los Angeles Lakers,11,5,-6.545454545454546
2022-02-12,Dallas Mavericks,LA Clippers,13,6,-3.6923076923076925
2022-02-12,Chicago Bulls,Oklahoma City Thunder,7,3,7.142857142857143
2022-02-12,Miami Heat,Brooklyn Nets,11,6,3.0
2022-02-12,Philadelphia 76ers,Cleveland Cavaliers,10,6,1.9
2022-02-12,New Orleans Pelicans,San Antonio Spurs,10,2,2.7
2022-02-12,Washington Wizards,Sacramento Kings,7,2,1.4285714285714286
2022-02-12,Charlotte Hornets,Memphis Grizzlies,7,3,-0.14285714285714285
2022-02-12,Portland Trail Blazers,New York Knicks,6,4,12.0
2022-02-12,Toronto Raptors,Denver Nuggets,6,2,10.5
2022-02-13,Boston Celtics,Atlanta Hawks,12,8,4.166666666666667
2022-02-13,Indiana Pacers,Minnesota Timberwolves,7,5,2.0
2022-02-14,New Orleans Pelicans,Toronto Raptors,7,3,-7.857142857142857
2022-02-14,LA Clippers,Golden State Warriors,12,6,-0.16666666666666666
2022-02-14,Utah Jazz,Houston Rockets,12,7,-5.166666666666667
2022-02-14,Denver Nuggets,Orlando Magic,7,6,4.0
2022-02-14,Milwaukee Bucks,Portland Trail Blazers,7,6,3.7142857142857144
2022-02-14,New York Knicks,Oklahoma City Thunder,6,1,-5.833333333333333
2022-02-14,Brooklyn Nets,Sacramento Kings,7,6,9.714285714285714
2022-02-14,Washington Wizards,Detroit Pistons,11,7,12.090909090909092
2022-02-14,Chicago Bulls,San Antonio Spurs,6,2,2.1666666666666665
2022-02-15,Atlanta Hawks,Cleveland Cavaliers,10,4,4.5
2022-02-15,Miami Heat,Dallas Mavericks,7,5,-2.857142857142857
2022-02-15,Philadelphia 76ers,Boston Celtics,14,9,5.928571428571429
2022-02-15,Milwaukee Bucks,Indiana Pacers,14,12,7.357142857142857
2022-02-15,Minnesota Timberwolves,Charlotte Hornets,7,2,-2.0
2022-02-15,New Orleans Pelicans,Memphis Grizzlies,11,8,2.3636363636363638
2022-02-15,Phoenix Suns,LA Clippers,13,4,7.076923076923077
2022-02-16,Golden State Warriors,Denver Nuggets,10,6,2.0
2022-02-16,Phoenix Suns,Houston Rockets,11,6,4.090909090909091
2022-02-16,Oklahoma City Thunder,San Antonio Spurs,12,6,5.75
2022-02-16,Minnesota Timberwolves,Toronto Raptors,6,1,-3.5
2022-02-16,Memphis Grizzlies,Portland Trail Blazers,12,6,3.25
2022-02-16,Orlando Magic,Atlanta Hawks,14,7,3.0
2022-02-16,New York Knicks,Brooklyn Nets,12,3,2.3333333333333335
2022-02-16,Indiana Pacers,Washington Wizards,11,6,6.0
2022-02-16,Boston Celtics,Detroit Pistons,10,6,-0.6
2022-02-16,Chicago Bulls,Sacramento Kings,6,2,-0.6666666666666666
2022-02-16,Los Angeles Lakers,Utah Jazz,11,7,4.454545454545454
2022-02-17,Charlotte Hornets,Miami Heat,11,5,1.0909090909090908
2022-02-17,LA Clippers,Houston Rockets,10,6,-3.8
2022-02-17,Milwaukee Bucks,Philadelphia 76ers,10,8,8.0
2022-02-17,Brooklyn Nets,Washington Wizards,13,6,3.230769230769231
2022-02-17,New Orleans Pelicans,Dallas Mavericks,14,5,4.071428571428571
2022-02-24,Detroit Pistons,Cleveland Cavaliers,13,7,-1.8461538461538463
2022-02-24,Brooklyn Nets,Boston Celtics,13,8,2.0
2022-02-24,Chicago Bulls,Atlanta Hawks,12,7,0.8333333333333334
2022-02-24,Minnesota Timberwolves,Memphis Grizzlies,13,3,3.6923076923076925
2022-02-24,Oklahoma City Thunder,Phoenix Suns,12,7,8.166666666666666
2022-02-24,Portland Trail Blazers,Golden State Warriors,12,6,6.666666666666667
2022-02-24,Sacramento Kings,Denver Nuggets,10,4,3.6
2022-02-25,Indiana Pacers,Oklahoma City Thunder,7,6,-3.5714285714285716
2022-02-25,Phoenix Suns,New Orleans Pelicans,11,7,2.6363636363636362
2022-02-25,Minnesota Timberwolves,Philadelphia 76ers,6,1,6.5
2022-02-25,New York Knicks,Miami Heat,9,1,2.6666666666666665
2022-02-25,Charlotte Hornets,Toronto Raptors,11,4,6.0
2022-02-25,Orlando Magic,Houston Rockets,7,2,1.2857142857142858
2022-02-25,Utah Jazz,Dallas Mavericks,11,8,9.818181818181818
2022-02-25,Washington Wizards,San Antonio Spurs,7,1,5.428571428571429
2022-02-25,Los Angeles Lakers,LA Clippers,13,4,0.23076923076923078
2022-02-26,Denver Nuggets,Sacramento Kings,11,7,1.6363636363636365
